ExplainedVarNew,_min_act,ExplainedVarOld,_max_discrew,_min_adv,_min_discrew,KL,Steps,_Episode,_MeanReward,_mean_discrew,PolicyEntropy,_lr_multiplier,_mean_obs,_max_adv,_min_obs,_max_obs,ValFuncLoss,_max_act,Beta,_std_obs,_mean_act,_std_act,_mean_adv,PolicyLoss,_std_discrew,_std_adv
0.98391783637,-1.89638,0.97586148238,-0.00195892681537,-3.2082978197,-5.36347229239,0.00383325,1600,104,-1231.45779275,-2.25555611614,0.953887,1.0,0.0687526235012,3.99714763665,-0.605130261388,0.643940793961,0.0338903609831,2.65391,0.666666666667,0.063681538452,0.208071,0.459009,-3.5527136788e-17,-0.00163111,1.55942252246,0.999984452662
0.977105570442,-2.55098,0.969126194326,-0.00360013051453,-2.95844252289,-4.61496984599,0.00231386,1600,112,-1160.02915426,-2.11709070845,0.951905,1.0,0.00788011233864,3.30631624254,-0.64310759862,0.629839215638,0.0290682785759,2.13857,0.666666666667,0.0703108812543,0.0222859,0.439805,-7.1054273576e-17,-0.00167972,1.25081293892,0.999985757003
0.98409124852,-2.32508,0.98169094165,-0.00226149742652,-3.80047706335,-5.15998739487,0.00248705,1600,120,-1218.00650781,-2.23561121523,0.951929,1.0,0.0261556669312,3.10973607239,-0.63786870965,0.633492014422,0.0252073062103,2.34761,0.666666666667,0.0671538368439,0.0409027,0.446111,3.5527136788e-17,-0.00167632,1.5595370375,0.999983282135
0.984410208558,-2.32534,0.982480504334,-0.00389277929104,-4.78423993943,-5.79138655518,0.00634035,1600,128,-1300.78441639,-2.4002185475,0.948718,1.0,0.0434260439411,2.81934551371,-0.623883943911,0.632978916944,0.0277262645152,1.94941,1.0,0.0585412543667,0.175975,0.395936,1.7763568394e-17,-0.00438301,1.69296830716,0.999983673058
0.974578954958,-2.02509,0.968132814726,-0.00212803338656,-2.72977962769,-4.09173941836,0.00292392,1600,136,-1106.00529059,-2.00844166751,0.945454,1.0,0.0106615134851,3.20571052668,-0.650944287606,0.627496361623,0.0271081060508,2.49148,1.0,0.0744009896178,-0.00587698,0.465827,3.5527136788e-17,-0.00216549,1.05696243724,0.999984445417
0.977717817755,-2.09674,0.976731608775,-0.000466642129259,-3.14542628333,-5.20515460311,0.00561494,1600,144,-1078.28188636,-1.98936048071,0.945412,1.0,0.0579680883228,3.14864912078,-0.6409824056,0.630461727451,0.0259063413853,2.49024,1.0,0.0810459935852,0.0113752,0.497565,5.3290705182e-17,-0.00307032,1.16028822381,0.999983213009
0.985384459657,-2.17962,0.981551594747,-0.00229145211501,-2.86597902155,-5.1719635504,0.00188761,1600,152,-1152.16522862,-2.08994974136,0.942026,1.0,0.0448629761052,2.82044366401,-0.635129419512,0.624328320315,0.0203590670695,2.53487,1.0,0.0692076074625,0.195654,0.468448,-1.7763568394e-17,-0.0019345,1.36897833287,0.999981623886
0.975052783142,-1.91681,0.970448597114,-0.00178547591439,-3.67815593487,-5.4822076183,0.00286709,1600,160,-1103.60361795,-1.98279382625,0.940165,1.0,0.0415344891497,2.44950174099,-0.638777470803,0.620719724421,0.0321777917835,2.51672,1.0,0.074070955415,0.103907,0.476676,8.881784197e-18,-0.00217656,1.28529691575,0.99998434354
0.971369509654,-2.27915,0.964920938173,-0.0012087014017,-3.7994780571,-5.79983871585,0.00261604,1600,168,-1195.34222199,-2.19377211228,0.940526,1.0,0.0411620547618,3.89261851524,-0.637655661873,0.618946828045,0.0497104380697,2.25336,1.0,0.0675257318886,0.155839,0.457232,3.5527136788e-17,-0.00166343,1.72122073997,0.999986054313
0.987686073654,-2.14327,0.982520359257,-0.000567114413304,-3.34361471573,-5.65395301941,0.00255122,1600,176,-1119.76059063,-2.02962285537,0.937684,1.0,0.0292169160559,3.07589749371,-0.64105954551,0.617141750924,0.018673111548,2.58468,1.0,0.0700610138878,0.106835,0.489981,8.881784197e-18,-0.00199927,1.4804476763,0.999984003633
0.982526148809,-1.95954,0.979871361469,-0.0150810093268,-3.66562057286,-5.53927558519,0.00341572,1600,184,-1199.5565721,-2.17038853921,0.935494,1.0,0.012589992812,3.50110975424,-0.640680583133,0.618180801088,0.0278823017517,2.29931,1.0,0.0629524815869,0.131454,0.445983,0.0,-0.00253426,1.594264548,0.999984296973
0.982436242074,-1.92555,0.978950749685,-0.000363413961975,-3.38222502893,-5.51353220705,0.00508263,1600,192,-1137.80709667,-1.9934291403,0.936372,1.0,0.0203162230073,3.71235228317,-0.642644098687,0.621236295643,0.0278407568407,2.48931,1.0,0.0664578459103,0.121558,0.480298,3.5527136788e-17,-0.00299512,1.49454572513,0.999983471212
0.974363549207,-1.92401,0.969013055224,-0.00475715116796,-2.67903876194,-4.81261789033,0.000973769,1600,200,-1141.61261141,-2.05039575361,0.93345,1.0,0.0308655360021,3.63084797208,-0.644225038626,0.622793551463,0.0429520340866,2.65192,0.666666666667,0.0684776993257,0.14415,0.453793,-7.1054273576e-17,-0.00115214,1.33936846741,0.999984573164
0.965512419146,-2.11592,0.956790111069,-0.00118068656732,-2.02306211799,-4.87177390827,0.00501726,1600,208,-1005.48370667,-1.85542255409,0.932627,1.0,0.104767550406,3.62311471583,-0.646042808471,0.622062238568,0.0347062120859,2.39584,0.666666666667,0.0687319235664,0.122572,0.473123,-3.5527136788e-17,-0.00260564,1.00610704897,0.999985259164
0.968422943038,-2.31175,0.96660888163,-0.00549745413023,-2.94748436726,-4.44448343162,0.0017173,1600,216,-1027.72188269,-1.82266243016,0.931728,1.0,0.0576307288851,3.64312389954,-0.650103374462,0.612850179186,0.0321660072661,2.13819,0.666666666667,0.0747563807836,0.0487686,0.444152,-2.6645352591e-17,-0.00213882,1.01268849197,0.999979900439
0.97331429748,-2.19205,0.971582833604,-0.00312222508402,-2.77525045935,-3.99474627651,0.00966468,1600,224,-1021.71865959,-1.82305273477,0.932881,1.0,0.058897984446,3.52794031589,-0.650001259237,0.609884628743,0.0267227430777,2.62694,1.0,0.0760598204551,0.0521233,0.469514,1.7763568394e-17,-0.00598812,1.00088531909,0.999981725251
0.987500289952,-2.18116,0.976926305405,-0.00176121622994,-3.31363021617,-5.6583023486,0.00061684,1600,232,-1163.13500137,-2.08371525974,0.934749,1.0,0.0148661064841,2.51181888499,-0.649178892551,0.606629656462,0.0207253564138,2.40182,0.666666666667,0.0670746279151,0.0569597,0.481102,0.0,-0.000833405,1.65624847295,0.999982676489
0.965792157427,-2.46274,0.965563857793,-0.00534778237164,-2.42482468099,-4.3438438408,0.0087777,1600,240,-991.025998288,-1.7989132534,0.940098,1.0,0.0242030506021,3.96357667037,-0.648845805586,0.608670890983,0.0347900411865,2.30766,1.0,0.0737338864372,-0.0551682,0.509816,0.0,-0.00546543,0.954672552111,0.999981816913
0.977533571272,-2.38116,0.971561308216,-0.0022189320953,-2.55023481169,-4.84839772317,0.004557,1600,248,-1095.5734371,-1.96539380426,0.942549,1.0,0.0278509497434,2.97141133832,-0.643070846536,0.61006525908,0.0313730709358,2.42303,1.0,0.0667801980415,0.050992,0.496533,3.5527136788e-17,-0.00327247,1.3220576784,0.999982675897
0.972988909361,-2.49059,0.970227567399,-0.00167021123168,-3.27049672055,-4.80990889699,0.00345645,1600,256,-1018.24239709,-1.83318784068,0.936621,1.0,0.0421273166972,3.04376781711,-0.644706134665,0.610731070516,0.0292127003047,2.79191,1.0,0.072567701875,0.0367806,0.538488,1.7763568394e-17,-0.00370953,1.07561804148,0.999982098887
0.982323824477,-2.49545,0.981575362711,-0.00102426979848,-2.78570185575,-4.5662098295,0.00115235,1600,264,-1003.18134567,-1.79059083999,0.936248,1.0,0.0304822626405,3.82904223099,-0.644035082139,0.610126967857,0.017618678554,2.76282,0.666666666667,0.0726810376626,-0.0326529,0.544586,0.0,-0.00102819,0.996693881242,0.999978769231
0.987126740483,-2.5172,0.984011551041,-0.000487100213919,-2.8476068027,-4.92684161848,0.00497412,1600,272,-955.066885824,-1.73085368059,0.939607,1.0,0.0407208873445,3.756379524,-0.641327696938,0.610992283293,0.012877128654,2.38899,0.666666666667,0.0717007343607,-0.037932,0.522628,-7.1054273576e-17,-0.00369781,0.978606208517,0.999977715569
0.985362751818,-2.34243,0.981168079538,-0.000646459170556,-2.73461677353,-4.87009934898,0.00664836,1600,280,-994.270995657,-1.76695702403,0.937312,1.0,0.0310998471311,2.73013175943,-0.639202289122,0.611633170491,0.0178011763843,2.54994,1.0,0.0686974803007,0.00231383,0.571203,-7.1054273576e-17,-0.00478578,1.2026715911,0.999976697323
0.972017825045,-2.46808,0.966124756534,-0.00425323641258,-2.52005725679,-4.67424662585,0.00285345,1600,288,-1061.82787163,-1.89146619837,0.930765,1.0,0.0581828192095,3.14864756938,-0.638218730808,0.613308153675,0.032181758696,2.69944,1.0,0.072924486665,0.0939223,0.666805,0.0,-0.00376091,1.08742510554,0.999982475498
0.981986865967,-2.51843,0.97793578216,-0.00017713877817,-3.06539989735,-5.18357358934,0.00388458,1600,296,-1093.89442271,-1.90227662898,0.926984,1.0,0.0313043227214,2.79476874845,-0.639164404196,0.610172650979,0.0268436450764,2.55422,1.0,0.0687930008308,0.0568462,0.680432,1.7763568394e-17,-0.00298923,1.37584077825,0.99998131854
0.972856372738,-2.90522,0.962236005778,-0.00225479680726,-2.40443618452,-5.23121934988,0.00610938,1600,304,-1089.43529125,-1.92909163776,0.925234,1.0,0.0127649220092,3.25319109636,-0.640063974928,0.610040522867,0.0389306029523,2.20952,1.5,0.0660409212799,-0.0225308,0.653695,1.7763568394e-17,-0.00490929,1.4260310368,0.99998402654
0.964803009731,-2.43807,0.942026937547,-0.00209224039859,-2.15240773489,-5.22759385965,0.00177909,1600,312,-1025.08476056,-1.84682630285,0.927743,1.0,0.0443987630061,3.05732949512,-0.639230768116,0.612502394369,0.0383125483331,3.13271,1.5,0.0734618307052,-0.0199015,0.710765,1.7763568394e-17,-0.00316076,1.06682812118,0.99998660575
0.976896281858,-2.54193,0.971055424486,-0.00152837227834,-3.3935643426,-5.40400461159,0.000215365,1600,320,-1074.75333975,-1.86197979269,0.925502,1.0,0.0290168877236,2.98811946326,-0.638031533752,0.611780278676,0.037063615699,2.42826,1.0,0.067067604548,0.0341256,0.658897,1.7763568394e-17,-0.00110186,1.4509189097,0.999984840075
0.985676384009,-2.56253,0.982575996597,-0.00213916551555,-4.29400813466,-5.06471022893,0.00135849,1600,328,-1073.22172687,-1.84164997695,0.922593,1.0,0.0334532664272,3.32120297877,-0.638633522834,0.612756429891,0.0193834893668,2.61322,0.666666666667,0.0687218335256,0.0462713,0.680033,0.0,-0.0037534,1.31099927228,0.999981242338
0.988173162994,-2.58083,0.983646323885,-0.00046469341721,-3.09232890288,-4.99293597684,0.00219875,1600,336,-1017.33719124,-1.80811960146,0.919144,1.0,0.0597772858278,3.69141150068,-0.639424464026,0.61271219381,0.0151746185303,2.94649,0.666666666667,0.0737566738327,0.0670412,0.703582,-1.7763568394e-17,-0.0028328,1.02155236624,0.999978459379
0.981960349643,-3.07669,0.98057802026,-0.000370975850353,-2.9304598762,-3.92424114384,0.00806595,1600,344,-966.154939809,-1.68901168145,0.916579,1.0,0.0422797008685,3.57638795736,-0.639474006607,0.610425711526,0.0169242959275,3.12484,1.0,0.0742025564227,-0.00972915,0.757428,-8.881784197e-18,-0.00500203,0.90609762592,0.999976659689
0.964546950965,-2.97879,0.952204412921,-0.00156989864135,-2.66134810412,-4.4008161013,0.00420664,1600,352,-877.184663441,-1.56065473268,0.912798,1.0,0.0586130648441,2.82209962591,-0.637367482175,0.610083955803,0.0309160459981,2.60746,1.0,0.07129682777,-0.0200905,0.737137,8.881784197e-18,-0.00394195,0.819461952292,0.999981641941
0.969552234652,-2.78934,0.967199499681,-0.000542525047412,-2.67517514701,-4.24195872421,0.000874634,1600,360,-941.605980059,-1.67615416592,0.908677,1.0,0.0639962793777,2.76944711226,-0.636356976401,0.60936830883,0.0260685170722,2.67827,0.666666666667,0.07243837942,0.0498373,0.774629,-4.88498130835e-17,-0.00168339,0.845192769396,0.999979816521
0.978579521698,-2.88851,0.975214578054,-0.00221521715847,-2.64644795851,-3.52536483153,0.00168449,1600,368,-894.423648868,-1.58037734446,0.906563,1.0,0.0556940748004,3.38159583495,-0.636360172712,0.607348799129,0.0160768057715,2.66147,0.666666666667,0.0732022218191,-0.0086663,0.76261,-3.5527136788e-17,-0.00130759,0.690180924696,0.999976489078
0.978048186712,-2.67423,0.96934639683,-0.000116674634633,-3.8630531494,-5.02868815749,0.00871762,1600,376,-992.813465064,-1.73666132534,0.901382,1.0,0.0367758453707,3.17981937563,-0.634641323462,0.606523108193,0.0238640904685,3.08157,1.0,0.0715824611626,0.013024,0.774462,3.5527136788e-17,-0.00823386,1.0731823133,0.999981184007
0.976567274922,-2.99152,0.973374365162,-0.000967269578263,-2.49886432858,-4.49015284254,0.00132108,1600,384,-991.20877728,-1.72241161557,0.900283,1.0,0.0441917052381,3.68632234491,-0.633547303959,0.606716157973,0.02292644434,2.42529,0.666666666667,0.0713968989199,0.0549492,0.86195,8.881784197e-18,-0.00267254,0.978018858662,0.999978658309
0.980329895323,-2.84992,0.978687084617,-0.000179080442985,-2.38128651314,-4.88906222564,0.00615777,1600,392,-956.514931992,-1.72402264633,0.900629,1.0,0.0624898633974,3.24142582855,-0.633609799912,0.605929084269,0.0185606865232,2.62433,1.0,0.0713150873965,0.0925108,0.775396,-1.7763568394e-17,-0.0053209,0.936777779237,0.99997601692
0.963731661821,-3.46313,0.959553653068,-0.00021787313446,-2.85540929077,-3.21200727404,0.00470258,1600,400,-831.675727465,-1.46231395905,0.902724,1.0,0.0541694200138,3.39246951305,-0.634027304921,0.604074561577,0.024822743268,2.62955,1.0,0.0700997235447,-0.123024,0.794785,-1.7763568394e-17,-0.00348773,0.638457178267,0.999981333917
0.993572009484,-3.07483,0.984880991846,-0.000286159961463,-2.97091056597,-4.69997109282,0.00961677,1600,408,-1033.53452523,-1.77823831351,0.909852,1.0,0.0446422197006,3.21808619463,-0.631521489037,0.603954267432,0.00819282756513,2.85484,1.5,0.0693446894742,0.114751,0.805579,8.881784197e-18,-0.0105643,1.10811722954,0.999975764982
0.981061035486,-2.67072,0.980552637522,-0.00034415821717,-2.62500234801,-3.57245796244,0.000400168,1600,416,-927.76788123,-1.61761685492,0.913336,1.0,0.0522845608132,3.1815931567,-0.632481070062,0.603115147255,0.0139246018044,3.2078,1.0,0.0739983719246,0.00411731,0.805405,1.7763568394e-17,-0.000457526,0.724479958375,0.999977070633
0.991983997901,-2.67287,0.990316877767,-7.03220820494e-05,-2.47354672256,-4.20095980998,0.00228547,1600,424,-1009.35982378,-1.74895396017,0.916513,1.0,0.0468055573555,4.67496778779,-0.630997923669,0.602198554033,0.00742430419152,2.74675,1.0,0.0735973783077,0.0532143,0.858505,1.7763568394e-17,-0.00283,0.925886743767,0.999971141106
0.975308423004,-3.24192,0.967117864547,-0.000855006604387,-2.13786400329,-3.96672662735,0.0020753,1600,432,-981.009538735,-1.72231877131,0.919103,1.0,0.0508091165682,3.07713595311,-0.630730747594,0.600857538017,0.0201671845172,3.12416,1.0,0.0730425954078,0.0226259,0.805854,4.4408920985e-17,-0.00337787,0.812529862303,0.999979625408
0.980428374167,-3.06605,0.979031287325,-0.000420436155178,-2.5207224592,-4.61845246909,0.00256907,1600,440,-1057.28675839,-1.82519324138,0.917989,1.0,0.0294336949203,3.61067465031,-0.630281559286,0.599697284521,0.0208306088624,2.82314,1.0,0.0728340117269,0.041853,0.790143,1.7763568394e-17,-0.0025601,1.03679197858,0.999977166579
0.96665818897,-3.32009,0.959236334197,-0.00125738645429,-3.25199747955,-4.58590875015,0.00775622,1600,448,-981.451994926,-1.73601163658,0.920059,1.0,0.0334162770891,3.22306088535,-0.629614037439,0.599266941447,0.0308676693479,3.12629,1.5,0.0737985319584,-0.0482773,0.826433,0.0,-0.00744893,0.921342036921,0.999982353641
0.960105646369,-3.30367,0.948826695467,-0.000516760850628,-2.42669962269,-4.29860085584,0.00270074,1600,456,-940.828053692,-1.67200599889,0.921532,1.0,0.0486343981732,2.92575840818,-0.627395157324,0.599214990426,0.0330028267055,2.79673,1.5,0.0731992493141,0.0126247,0.784182,-1.7763568394e-17,-0.00352407,0.827147886525,0.999982031057
0.960779079284,-2.69907,0.949621545345,-0.00204245810009,-2.90589417041,-3.74939744799,0.00078687,1600,464,-894.989309367,-1.55558038017,0.921054,1.0,0.0530505919243,2.91753681847,-0.62614824213,0.598499727974,0.0315623763647,2.86395,1.0,0.0703584859607,0.0591738,0.816892,7.1054273576e-17,-0.00129695,0.716239278374,0.999980080219
0.97482838515,-2.90772,0.950724813227,-0.00300150491382,-3.19983953201,-5.14561993526,0.00297177,1600,472,-1087.82379195,-1.89947465409,0.915574,1.0,0.0130954442076,3.62154127483,-0.625899152868,0.597926446067,0.0367429139021,2.89247,1.0,0.0678260043525,0.0673533,0.819648,3.5527136788e-17,-0.00277799,1.28141006945,0.999984388626
0.97562086768,-3.14398,0.969520187856,-0.00103637446951,-2.56261356967,-3.51037738131,0.00224943,1600,480,-921.613071744,-1.65037124743,0.910034,1.0,0.0777110496355,3.70586007297,-0.625686863775,0.598730342711,0.0176447527849,3.05393,1.0,0.070528011071,0.112511,0.840875,1.06581410364e-16,-0.00326222,0.723329238043,0.999977968682
0.982120226857,-2.82649,0.976371904984,-0.00241183017417,-3.42130307308,-4.31589798169,0.0102528,1600,488,-1016.95214792,-1.74337110572,0.906332,1.0,0.0433319897839,3.01845283692,-0.626359850447,0.596312520001,0.0159773818219,2.96727,1.5,0.070912299805,0.125394,0.899615,-1.7763568394e-17,-0.00748559,0.893164322638,0.999979389495
0.972532420951,-2.72726,0.964974434403,-0.00132796317758,-2.06213967253,-4.39679039484,0.000597647,1600,496,-946.300257913,-1.63009130758,0.902894,1.0,0.0494823756886,3.84138105641,-0.626898462437,0.59529070781,0.0271846968264,3.13895,1.0,0.0702839461083,0.00588362,0.915385,0.0,-0.00123186,0.905712681165,0.999980077258
0.985953692738,-3.15553,0.982241930483,-0.000772940257969,-2.41537561116,-4.53129397293,0.00377599,1600,504,-1018.32867907,-1.75496151105,0.897062,1.0,0.018371304718,3.67386234456,-0.627010624843,0.59467497836,0.0155310049011,2.89554,1.0,0.0705721560819,-0.0880112,0.875707,-1.7763568394e-17,-0.00503083,1.04411292209,0.999977340161
0.976419234138,-2.87551,0.974350273219,-0.00278456558626,-2.48639039203,-3.91834544793,0.00114405,1600,512,-926.294104101,-1.57455158961,0.896019,1.0,0.051677994198,3.03475423356,-0.625519633972,0.595444536203,0.019470634689,3.0137,0.666666666667,0.0707361382254,0.0551146,0.91184,8.881784197e-18,-0.00280646,0.779260806241,0.999979056528
0.965823749296,-3.25294,0.964497717698,-0.00346416677773,-2.47649346803,-3.37688583679,0.00372905,1600,520,-866.630709712,-1.54067675033,0.893679,1.0,0.0526968767788,3.68453344411,-0.625482588444,0.594747920712,0.021836398437,2.95152,0.666666666667,0.0706452371715,-0.00869252,0.982907,7.1054273576e-17,-0.00407765,0.63446921428,0.999977070613
0.98268597109,-3.02356,0.980037253171,-0.000677033585338,-2.37454286991,-3.59285993564,0.00375486,1600,528,-901.245780593,-1.59505254218,0.891614,1.0,0.0617058662557,3.68674423401,-0.62465340169,0.594222789838,0.0148620296424,3.2113,0.666666666667,0.0713022680832,0.0874532,0.925805,-5.3290705182e-17,-0.00245528,0.704367762179,0.999972721404
0.975584272864,-2.69794,0.974077261192,-0.000106609131811,-2.24925447229,-3.92517532336,0.00114246,1600,536,-965.112341249,-1.67295384952,0.888579,1.0,0.0304154451792,3.21290160219,-0.624529122185,0.593008398752,0.0195863996912,3.09295,0.444444444444,0.0718752762484,0.0507517,1.02,1.7763568394e-17,-0.00247315,0.801259650038,0.999976776688
0.981450704682,-3.30979,0.977483169253,-1.48045144836e-06,-2.83119305748,-3.90772931437,0.00696139,1600,544,-889.11041695,-1.53675051232,0.884133,1.0,0.0577754302703,2.79783771842,-0.623458703842,0.593121941994,0.0148873954276,3.06239,0.666666666667,0.0708102836431,0.0665081,0.998618,0.0,-0.00632582,0.754240333005,0.999977377122
0.978988948723,-2.93364,0.978344763668,-0.00025549750992,-2.06995772509,-3.61356058681,0.00500263,1600,552,-914.855907804,-1.58299563926,0.882975,1.0,0.0475214662096,3.3782103517,-0.623139356234,0.592257892893,0.0159390210999,3.18065,0.666666666667,0.0706909344548,0.0272671,0.977549,1.7763568394e-17,-0.00387928,0.73720522271,0.999975395976
0.962648591814,-3.15315,0.957890275476,-0.00240937607289,-3.4110633492,-3.94544080507,0.00689732,1600,560,-928.13528488,-1.59524344252,0.88122,1.0,0.0391428593855,2.73324678127,-0.622936700163,0.5918619783,0.0294914198046,3.17946,1.0,0.0707789285574,-0.0100775,0.947346,8.881784197e-18,-0.00800441,0.788886099378,0.999979238416
0.976775168662,-3.0371,0.973434206238,-0.000102377486594,-2.92198096195,-3.53090412615,0.00601349,1600,568,-912.157765941,-1.59990741774,0.882114,1.0,0.0182847736209,3.21963649,-0.622037975537,0.591889787719,0.0187070528388,3.03719,1.5,0.0688717572892,-0.0946432,0.93945,-3.5527136788e-17,-0.00577785,0.740530039556,0.999975917924
0.972015941005,-2.9417,0.97216668599,-0.000313246967155,-2.83229746981,-3.54073745486,0.0015249,1600,576,-881.369937426,-1.5470738251,0.881703,1.0,0.0611970573165,2.94957691832,-0.619781295074,0.592907677189,0.0187034055962,3.68778,1.5,0.0704134863754,0.0468777,0.996288,1.7763568394e-17,-0.00187297,0.667467906542,0.999977264232
0.984698947552,-3.05444,0.979427830675,-0.000792474891338,-2.32527108665,-4.10495420737,0.000677493,1600,584,-961.77946768,-1.63770639518,0.881574,1.0,0.0297108300334,3.44128946497,-0.619707940538,0.591830694474,0.0125094504141,3.33661,1.0,0.0707839313796,0.0411254,1.02435,-8.881784197e-18,-0.00098102,0.814767071802,0.999976603168
0.977713247338,-2.9984,0.975943935267,-0.00084597909233,-2.22019703605,-4.19244885088,0.00721034,1600,592,-937.475697183,-1.63552138271,0.882332,1.0,0.0325721233469,3.98094285697,-0.6190321099,0.592055383901,0.0176714441359,3.23514,1.5,0.0706137591706,0.0387551,1.04651,8.881784197e-18,-0.00630811,0.792534213902,0.999975411876
0.981055306282,-3.00277,0.977816427317,-0.00135545644062,-3.37386588826,-4.76572848343,0.00104906,1600,600,-1058.65519352,-1.81229191234,0.884305,1.0,0.0040556471342,3.80072558639,-0.618440177568,0.592147978184,0.0209794402733,3.22739,1.0,0.068799617262,-0.0120948,1.04258,3.5527136788e-17,-0.00154018,1.10167121403,0.999977288359
0.979850320574,-3.14482,0.97248921266,-0.000722194751848,-2.26596385041,-4.34449500383,0.00158815,1600,608,-917.742642658,-1.5928906879,0.887216,1.0,0.045278937849,4.09498736938,-0.617326446416,0.593133230686,0.0178501019005,3.8673,1.0,0.0696254511244,0.0488517,1.05483,-8.881784197e-18,-0.00192832,0.761852234317,0.999976176924
