_max_adv,_min_discrew,_max_discrew,_min_obs,_std_act,_min_act,_max_act,_mean_adv,_mean_act,_std_discrew,_MeanReward,ExplainedVarOld,Steps,_lr_multiplier,ExplainedVarNew,PolicyLoss,_Episode,_mean_obs,Beta,ValFuncLoss,KL,_mean_discrew,_std_adv,PolicyEntropy,_min_adv,_max_obs,_std_obs
3.6761571045358599,0.0012642099201337518,1.1242430512476969,-2.1117364821897286,0.366251,-2.58463,2.50458,1.4182489735730543e-16,0.00121293,0.049207819542853921,276.26849555169645,0.0,16032,1.0,0.0,-0.000327542,32,0.91117962605883696,0.66666666666666663,0.049207820281699961,0.000258446,0.36201748051463467,0.99996234851871124,5.52558,-1.9435619049856843,25.00000000000022,4.0956943609003966
2.2469053719124585,0.0013402267584107048,0.90039553931920646,-2.4133153298351018,0.367874,-2.56941,2.52652,2.8364979471461083e-17,-0.00108402,0.031887377489728926,231.5758539643748,0.0,16032,1.0,0.0,-0.00030376,64,0.96993562222204777,0.44444444444444442,0.032799467758732825,0.000297308,0.30259463869617886,0.9999748161765144,5.53206,-4.4326615511481595,25.00000000000022,4.0922868575658651
4.7093315294865024,0.0013922386693805448,1.4952507580901664,-2.4636280730911073,0.369286,-2.53361,2.90144,0.0,-0.0041296,0.070517666959625802,294.45322745718533,0.0,16032,1.0,0.0,-0.000351912,96,0.96175843541905659,0.29629629629629628,0.072142283498953991,0.000483751,0.38074084503703937,0.9999791890723897,5.56493,-3.6847234401325801,25.00000000000022,4.0893284630142706
3.825381740872313,0.0013160798333409244,1.3127475392958572,-2.3879885809256458,0.374595,-2.63399,2.5614,2.1273734603595815e-17,0.00279287,0.050028212114944258,247.27375271416463,0.0,16032,1.0,0.0,-0.000200577,128,0.95016642901640402,0.19753086419753085,0.050902700319106375,0.000324249,0.32412003980610704,0.99997675298637079,5.60041,-3.9770440944529413,25.00000000000022,4.0924258223996333
2.5028577821447171,0.0013321075138950757,0.89333998630854861,-2.4623178192735939,0.381747,-2.67245,2.73564,-7.0912448678652707e-18,0.000795603,0.025947235215127071,222.52289815718419,0.0,16032,1.0,0.0,-0.000420278,160,0.96741991113610659,0.13168724279835389,0.026194682421579372,0.000302077,0.28914980667722678,0.99997348152032195,5.60108,-4.5350802031171407,25.00000000000022,4.0833205128969308
3.4778196240723092,0.001340780297851593,1.069215511686064,-2.3563914219449034,0.37873,-2.48097,2.81635,-2.1273734603595815e-17,-0.00401695,0.03198838584930954,221.61084953234729,0.0,16032,1.0,0.0,-0.00106997,192,0.97220559570063492,0.0877914951989026,0.031988390474692978,0.00114441,0.29278737433784818,0.99997223961099813,5.56338,-4.2561147437417333,25.00000000000022,4.0938925639487129
3.3629024357549735,0.0014884122446081182,1.1318240041779855,-1.9731015848342828,0.375435,-2.80341,2.64132,-1.4182489735730541e-17,-0.000147689,0.044198153479838881,276.71116149963677,-2.2204460492503131e-16,16032,1.0,-2.2204460492503131e-16,-0.000208206,224,0.96470066882808425,0.058527663465935069,0.045209319784696486,0.00018096,0.3552713708999688,0.99997471526686255,5.58207,-4.0150478038072297,25.00000000000022,4.0824766024095105
2.8260576674204847,0.0012466733347996364,1.0724139362417873,-2.1948444227535573,0.376594,-2.54156,2.586,-1.4182489735730541e-17,-0.00173231,0.039962266298006532,247.47933689398801,-2.2204460492503131e-16,16032,1.0,-2.2204460492503131e-16,-0.00117562,256,0.96448305359360209,0.039018442310623382,0.040153766802476017,0.000794173,0.32305176050481316,0.99997457811328183,5.59489,-4.1911974283022175,25.00000000000022,4.0864700994240408
2.7605861555273457,0.0012660638736042265,1.1363584201923931,-2.4104990459474589,0.379673,-2.72966,2.59582,3.5456224339326354e-18,-0.000480868,0.044560962557830951,252.45809598446218,1.1102230246251565e-16,16032,1.0,1.1102230246251565e-16,-0.000304315,288,0.93400990815802876,0.026012294873748922,0.04457790159109435,0.000226498,0.33106658358720403,0.99997577882888455,5.61255,-4.1382967590315562,25.00000000000022,4.0849966096069492
3.3644241983147629,0.0013652750614782669,1.2584135464869983,-2.4630785422196073,0.37796,-2.90832,2.78187,2.1273734603595815e-17,-0.00132478,0.04845388809056711,252.16412181768408,0.0,16032,1.0,0.0,-0.00104216,320,0.95991851998735223,0.017341529915832616,0.048460153837368389,0.000515938,0.33141476844201978,0.99997582845958322,5.60421,-4.0372857942993958,25.00000000000022,4.0862429954034116
